LAMMPS data file via MB ab initio 2012 timestep = 1

3240 atoms
2 atom types

-15.35 30.7 xlo xhi
-15.35 30.7 ylo yhi
-15.35 30.7 zlo zhi

Masses

1 72.63
2 78.971

Atoms # atomic

337 2 -0.76 -6.192 17.853
338 2 -2.0 -1.17 22.728
339 2 -10.065 -10.684 24.28
340 2 -0.01 -12.735 16.346
341 2 -11.438 -3.11 23.83
342 2 -15.0333 -9.886 18.603
343 2 -11.902 -9.374 24.939
344 2 -12.023 -8.101 19.135
345 2 -6.178 -5.358 16.462
346 2 -1.92 -0.39 20.559
347 2 -1.24 -9.309 22.121
348 2 -1.72 -0.3 29.27
349 2 -3.98 -12.57 27.67
350 2 -13.18 -8.41 16.0224
351 2 -5.954 -14.206 21.788
352 2 -3.56 -4.24 25.49
353 2 -1.45 -10.298 30.61
354 2 -0.18 -2.76 25.77
355 2 -12.576 -8.767 27.97
356 2 -2.05 -9.553 26.83
357 2 -10.592 -15.25145 20.601
358 2 -9.14 -11.082 26.32
359 2 -6.17 -13.13 18.279
360 2 -0.38 -12.73 21.159
361 1 -11.305 11.66 -12.902
362 1 -13.008 7.461 -9.934
363 1 -14.8768 1.944 -4.3
364 1 -14.6958 4.913 -4.34
365 1 -11.885 15.24 -2.68
366 1 -14.9791 12.65 -2.68
367 1 -10.467 9.768 -0.09
368 1 -11.17 7.296 -4.23
369 1 -14.7499 4.651 -9.862
370 1 -6.113 9.63 -1.86
371 1 -5.0 11.54 -13.957
372 1 -7.662 1.924 -10.695
373 1 -2.73 9.948 -12.927
374 1 -0.31 15.33 -14.5895
375 1 -5.11 2.565 -0.91
376 1 -2.3 4.047 -8.944
377 1 -9.735 13.95 -3.51
378 1 -1.17 7.755 -11.207
379 1 -5.29 3.625 -8.806
380 1 -5.02 9.713 -5.823
381 1 -2.12 9.408 -4.51
382 1 -7.086 14.76 -6.09
383 1 -2.21 6.71 -1.48
384 1 -0.64 12.26 -8.404
385 1 -2.01 1.331 -2.31
386 1 -15.2042 10.29 -4.58
387 1 -11.733 14.28 -11.208
388 1 -6.514 10.99 -7.203
389 1 -0.04 14.17 -11.178
390 1 -13.309 5.781 -13.015
391 1 -11.739 6.208 -0.83
392 1 -6.8 13.93 -15.2015
393 1 -9.642 12.92 -5.823
394 1 -7.644 1.069 -2.9
395 1 -10.424 3.943 -14.3831
396 1 -1.35 2.814 -0.85
397 1 -5.05 9.547 -9.528
398 1 -12.141 9.774 -7.137
399 1 -4.8 8.545 -13.009
400 1 -7.558 3.295 -14.001
401 2 -13.85 10.46 -2.72
402 2 -4.79 6.405 -14.193
403 2 -4.64 8.176 -7.692
404 2 -5.803 8.553 -3.84
405 2 -2.95 10.2 -10.292
406 2 -15.0132 12.15 -10.63
407 2 -12.578 3.534 -12.418
408 2 -1.66 1.078 -4.64
409 2 -12.691 1.144 -0.74
410 2 -11.556 13.53 -2.05
411 2 -14.6775 8.874 -10.241
